Order1,Order2,Count,Norm,Norm_with_weight,H1,S1,Lt1,H2,S2,Lt2
11,12,15,13.106288952210216,11.676363673055954,309.99999999999994,6.122448979591837,36.444,31.199999999999996,12.562814070351758,38.847
24,12,15,10.717356144367999,5.909327382339374e-07,332.7272727272727,7.006369426751603,67.755,31.199999999999996,12.562814070351758,38.847
11,29,15,31.113960957752077,2.1245325423313563e-22,309.99999999999994,6.122448979591837,36.444,0.0,34.6938775510204,88.087
9,11,15,3.6981762049179663,2.608059212231497,336.0000000000001,2.958579881656802,32.265,309.99999999999994,6.122448979591837,36.444
23,5,15,71.60686584254798,70.83548719266108,43.043478260869556,21.90476190476191,59.921,359.0,85.71428571428572,59.185
24,17,15,13.819533912869481,0.05496164637443501,332.7272727272727,7.006369426751603,67.755,42.16216216216217,14.624505928853749,51.131
8,3,15,45.4369975455673,5.590277553939692e-05,50.52631578947368,13.103448275862073,29.728,346.8965517241379,49.71428571428571,55.813
22,7,15,54.924552222339955,0.19612096945538324,35.71428571428572,18.918918918918923,56.719,348.38709677419354,65.95744680851064,73.505
5,14,15,77.05379750012648,1.960718771451367,359.0,85.71428571428572,59.185,40.71428571428572,12.173913043478262,45.637
1,26,15,26.940381585922815,3.2833573082153458e-09,335.60439560439556,35.68627450980392,40.847,300.0,11.864406779660994,74.632
5,9,15,82.99894941203796,4.213928608686639e-05,359.0,85.71428571428572,59.185,336.0000000000001,2.958579881656802,32.265
20,15,15,27.179095906332318,0.32895100145706013,266.4,13.812154696132591,59.048,34.05405405405406,16.444444444444436,44.191
24,23,16,20.62812650554001,6.043943584347762,332.7272727272727,7.006369426751603,67.755,43.043478260869556,21.90476190476191,59.921
11,9,16,3.6981762049179663,2.608059212231497,309.99999999999994,6.122448979591837,36.444,336.0000000000001,2.958579881656802,32.265
28,2,16,42.29805145225219,3.181495304762001e-10,60.0,19.51219512195122,85.079,342.27272727272725,41.9047619047619,49.293
8,16,16,14.472051853344292,0.006256501063195347,50.52631578947368,13.103448275862073,29.728,319.99999999999994,6.024096385542164,49.408
15,11,16,16.942407232423193,5.100584778747258,34.05405405405406,16.444444444444436,44.191,309.99999999999994,6.122448979591837,36.444
21,5,16,70.90975929098579,61.15560096829025,14.545454545454547,15.492957746478872,56.465,359.0,85.71428571428572,59.185
29,20,16,38.13946564433195,1.8055424179381571e-06,0.0,34.6938775510204,88.087,266.4,13.812154696132591,59.048
12,2,16,34.9581404523426,3.9432806584259565,31.199999999999996,12.562814070351758,38.847,342.27272727272725,41.9047619047619,49.293
24,8,16,13.490149270159064,3.711182118996465e-12,332.7272727272727,7.006369426751603,67.755,50.52631578947368,13.103448275862073,29.728
8,26,16,20.530172622800077,6.288871526736247e-17,50.52631578947368,13.103448275862073,29.728,300.0,11.864406779660994,74.632
28,5,16,78.14090921370956,0.00011719256718409579,60.0,19.51219512195122,85.079,359.0,85.71428571428572,59.185
27,2,16,37.62825729485187,2.2236923762768277e-05,45.51724137931034,22.834645669291344,76.071,342.27272727272725,41.9047619047619,49.293
1,11,16,30.28086817476799,20.54784384417847,335.60439560439556,35.68627450980392,40.847,309.99999999999994,6.122448979591837,36.444
16,15,16,15.883271331441247,9.216013030237455,319.99999999999994,6.024096385542164,49.408,34.05405405405406,16.444444444444436,44.191
3,21,16,36.70157739512057,36.390780297725016,346.8965517241379,49.71428571428571,55.813,14.545454545454547,15.492957746478872,56.465
27,1,16,35.145258602022245,5.876005033421034e-10,45.51724137931034,22.834645669291344,76.071,335.60439560439556,35.68627450980392,40.847
2,25,16,38.23870064544766,0.060722619912554995,342.27272727272725,41.9047619047619,49.293,47.368421052631575,21.839080459770102,67.245
2,30,16,52.83476835138313,1.5219035756660645e-10,342.27272727272725,41.9047619047619,49.293,42.127659574468076,59.493670886075954,85.744
30,3,16,51.3581785926307,8.49805790981797e-07,42.127659574468076,59.493670886075954,85.744,346.8965517241379,49.71428571428571,55.813
8,20,16,25.60834252458072,8.739305200490828e-07,50.52631578947368,13.103448275862073,29.728,266.4,13.812154696132591,59.048
7,15,16,55.721271667548805,1.916730101913161e-06,348.38709677419354,65.95744680851064,73.505,34.05405405405406,16.444444444444436,44.191
27,26,17,28.410253286677882,27.257266969452246,45.51724137931034,22.834645669291344,76.071,300.0,11.864406779660994,74.632
20,19,17,23.98219479323693,23.34260146862203,266.4,13.812154696132591,59.048,60.0,10.81081081081081,57.885
24,13,17,5.532552811900731,3.2383203468980174e-05,332.7272727272727,7.006369426751603,67.755,18.749999999999986,7.142857142857142,43.211
20,22,17,29.661772692260048,26.613122607701232,266.4,13.812154696132591,59.048,35.71428571428572,18.918918918918923,56.719
19,20,17,23.98219479323693,23.34260146862203,60.0,10.81081081081081,57.885,266.4,13.812154696132591,59.048
22,11,17,19.4447392313734,0.0052258005247350975,35.71428571428572,18.918918918918923,56.719,309.99999999999994,6.122448979591837,36.444
9,20,17,13.078243877326187,7.692532522360391e-06,336.0000000000001,2.958579881656802,32.265,266.4,13.812154696132591,59.048
30,30,17,0.0,0.0,42.127659574468076,59.493670886075954,85.744,42.127659574468076,59.493670886075954,85.744
22,2,17,34.19784415811137,11.348898099013393,35.71428571428572,18.918918918918923,56.719,342.27272727272725,41.9047619047619,49.293
28,3,17,47.83685993282972,1.7380831596354294e-06,60.0,19.51219512195122,85.079,346.8965517241379,49.71428571428571,55.813
14,2,17,37.01656635682962,28.33211516979038,40.71428571428572,12.173913043478262,45.637,342.27272727272725,41.9047619047619,49.293
14,7,17,59.305381281851425,1.0650024787901388e-05,40.71428571428572,12.173913043478262,45.637,348.38709677419354,65.95744680851064,73.505
14,5,17,77.05379750012648,1.960718771451367,40.71428571428572,12.173913043478262,45.637,359.0,85.71428571428572,59.185
29,5,17,51.02928458771331,2.8314128277175065e-06,0.0,34.6938775510204,88.087,359.0,85.71428571428572,59.185
6,16,17,80.88773935696689,0.17796609240878003,357.4736842105263,85.58558558558559,66.9,319.99999999999994,6.024096385542164,49.408
5,13,17,79.0284680151965,0.48021317138958414,359.0,85.71428571428572,59.185,18.749999999999986,7.142857142857142,43.211
2,15,17,34.26054263637506,20.358920002594317,342.27272727272725,41.9047619047619,49.293,34.05405405405406,16.444444444444436,44.191
5,19,17,81.02668408862816,78.33547005645693,359.0,85.71428571428572,59.185,60.0,10.81081081081081,57.885
3,13,17,43.809619151943075,1.8290667345412868,346.8965517241379,49.71428571428571,55.813,18.749999999999986,7.142857142857142,43.211
3,4,17,27.816702673262007,24.754749422516074,346.8965517241379,49.71428571428571,55.813,359.5238095238095,74.11764705882352,53.398
30,5,17,58.676551001105935,4.383364187553325e-05,42.127659574468076,59.493670886075954,85.744,359.0,85.71428571428572,59.185
5,25,17,73.05276495471479,19.92628405642182,359.0,85.71428571428572,59.185,47.368421052631575,21.839080459770102,67.245
24,14,18,11.547875721128474,0.0006501104688331002,332.7272727272727,7.006369426751603,67.755,40.71428571428572,12.173913043478262,45.637
9,16,18,3.2830228801111394,0.009196329623037958,336.0000000000001,2.958579881656802,32.265,319.99999999999994,6.024096385542164,49.408
11,22,18,19.4447392313734,0.0052258005247350975,309.99999999999994,6.122448979591837,36.444,35.71428571428572,18.918918918918923,56.719
12,25,18,10.380389964091043,1.0278488395119168e-06,31.199999999999996,12.562814070351758,38.847,47.368421052631575,21.839080459770102,67.245
18,20,18,24.86828175391536,16.4596671149135,30.90909090909092,14.28571428571429,54.505,266.4,13.812154696132591,59.048
12,11,18,13.106288952210216,11.676363673055954,31.199999999999996,12.562814070351758,38.847,309.99999999999994,6.122448979591837,36.444
30,28,18,41.35888843274311,40.99540775792861,42.127659574468076,59.493670886075954,85.744,60.0,19.51219512195122,85.079
11,23,18,23.05523502651419,0.0003762173564344892,309.99999999999994,6.122448979591837,36.444,43.043478260869556,21.90476190476191,59.921
24,15,18,14.454920774780541,0.00021732484184924856,332.7272727272727,7.006369426751603,67.755,34.05405405405406,16.444444444444436,44.191
27,30,18,36.72379775810938,5.6536932961248505,45.51724137931034,22.834645669291344,76.071,42.127659574468076,59.493670886075954,85.744
23,7,18,56.201883918628724,1.4029141591547845,43.043478260869556,21.90476190476191,59.921,348.38709677419354,65.95744680851064,73.505
15,3,18,40.37476367522063,2.710547346345164,34.05405405405406,16.444444444444436,44.191,346.8965517241379,49.71428571428571,55.813
13,5,18,79.0284680151965,0.48021317138958414,18.749999999999986,7.142857142857142,43.211,359.0,85.71428571428572,59.185
5,28,18,78.14090921370956,0.00011719256718409579,359.0,85.71428571428572,59.185,60.0,19.51219512195122,85.079
7,13,18,59.90320361098375,6.402751754369631e-07,348.38709677419354,65.95744680851064,73.505,18.749999999999986,7.142857142857142,43.211
5,21,18,70.90975929098579,61.15560096829025,359.0,85.71428571428572,59.185,14.545454545454547,15.492957746478872,56.465
7,22,18,54.924552222339955,0.19612096945538324,348.38709677419354,65.95744680851064,73.505,35.71428571428572,18.918918918918923,56.719
3,8,18,45.4369975455673,5.590277553939692e-05,346.8965517241379,49.71428571428571,55.813,50.52631578947368,13.103448275862073,29.728
3,9,18,46.81238979931377,0.000714838529149079,346.8965517241379,49.71428571428571,55.813,336.0000000000001,2.958579881656802,32.265
4,16,18,69.57659998374012,50.60729467858162,359.5238095238095,74.11764705882352,53.398,319.99999999999994,6.024096385542164,49.408
3,30,18,51.3581785926307,8.49805790981797e-07,346.8965517241379,49.71428571428571,55.813,42.127659574468076,59.493670886075954,85.744
9,7,18,63.07093412009958,1.0662670771992868e-13,336.0000000000001,2.958579881656802,32.265,348.38709677419354,65.95744680851064,73.505
19,24,19,12.599789792564179,1.795599260123653,60.0,10.81081081081081,57.885,332.7272727272727,7.006369426751603,67.755
23,20,19,33.325107062961585,32.82111417752464,43.043478260869556,21.90476190476191,59.921,266.4,13.812154696132591,59.048
21,30,19,46.320377742266395,1.6589799788693623e-06,14.545454545454547,15.492957746478872,56.465,42.127659574468076,59.493670886075954,85.744
11,18,19,14.626253313892907,0.021461049806533596,309.99999999999994,6.122448979591837,36.444,30.90909090909092,14.28571428571429,54.505
30,27,19,36.72379775810938,5.6536932961248505,42.127659574468076,59.493670886075954,85.744,45.51724137931034,22.834645669291344,76.071
30,17,19,44.8691684730859,1.7627993496870703e-09,42.127659574468076,59.493670886075954,85.744,42.16216216216217,14.624505928853749,51.131
16,9,19,3.2830228801111394,0.009196329623037958,319.99999999999994,6.024096385542164,49.408,336.0000000000001,2.958579881656802,32.265
22,16,19,18.383950870406174,6.312290894603358,35.71428571428572,18.918918918918923,56.719,319.99999999999994,6.024096385542164,49.408
16,4,19,69.57659998374012,50.60729467858162,319.99999999999994,6.024096385542164,49.408,359.5238095238095,74.11764705882352,53.398
19,3,19,47.7071161873155,43.77928171271775,60.0,10.81081081081081,57.885,346.8965517241379,49.71428571428571,55.813
25,1,19,35.53429586789249,3.148780243475849e-05,47.368421052631575,21.839080459770102,67.245,335.60439560439556,35.68627450980392,40.847
23,3,19,41.690091115595116,29.74691178007505,43.043478260869556,21.90476190476191,59.921,346.8965517241379,49.71428571428571,55.813
7,3,19,16.311325028725545,0.031171492064162615,348.38709677419354,65.95744680851064,73.505,346.8965517241379,49.71428571428571,55.813
1,12,19,30.408973668552672,28.07148772744053,335.60439560439556,35.68627450980392,40.847,31.199999999999996,12.562814070351758,38.847
7,18,19,56.26328489751184,0.04119935062942721,348.38709677419354,65.95744680851064,73.505,30.90909090909092,14.28571428571429,54.505
24,9,20,4.056132835160644,4.654060257322233e-11,332.7272727272727,7.006369426751603,67.755,336.0000000000001,2.958579881656802,32.265
25,17,20,7.394953861168657,0.041092132860342176,47.368421052631575,21.839080459770102,67.245,42.16216216216217,14.624505928853749,51.131
19,11,20,14.12917925937619,0.0014352756212453837,60.0,10.81081081081081,57.885,309.99999999999994,6.122448979591837,36.444
24,22,20,16.929430621021478,1.4816242693573871,332.7272727272727,7.006369426751603,67.755,35.71428571428572,18.918918918918923,56.719
16,18,20,13.567512680128443,8.069340764731452,319.99999999999994,6.024096385542164,49.408,30.90909090909092,14.28571428571429,54.505
25,21,20,12.178237122664692,1.1919399207022043,47.368421052631575,21.839080459770102,67.245,14.545454545454547,15.492957746478872,56.465
12,30,20,47.218749987837775,3.729993017603319e-18,31.199999999999996,12.562814070351758,38.847,42.127659574468076,59.493670886075954,85.744
26,15,20,20.94685172933413,1.8734668336739716e-07,300.0,11.864406779660994,74.632,34.05405405405406,16.444444444444436,44.191
13,20,20,17.799670489675503,0.11800955061447065,18.749999999999986,7.142857142857142,43.211,266.4,13.812154696132591,59.048
20,18,20,24.86828175391536,16.4596671149135,266.4,13.812154696132591,59.048,30.90909090909092,14.28571428571429,54.505
17,1,20,32.74358037428247,3.9489508880472775,42.16216216216217,14.624505928853749,51.131,335.60439560439556,35.68627450980392,40.847
5,30,20,58.676551001105935,4.383364187553325e-05,359.0,85.71428571428572,59.185,42.127659574468076,59.493670886075954,85.744
3,14,20,43.64776147229311,5.5017501893957546,346.8965517241379,49.71428571428571,55.813,40.71428571428572,12.173913043478262,45.637
13,7,20,59.90320361098375,6.402751754369631e-07,18.749999999999986,7.142857142857142,43.211,348.38709677419354,65.95744680851064,73.505
2,7,20,24.69773691929323,0.00019992965213088326,342.27272727272725,41.9047619047619,49.293,348.38709677419354,65.95744680851064,73.505
2,21,20,29.96955419391509,10.71284533700265,342.27272727272725,41.9047619047619,49.293,14.545454545454547,15.492957746478872,56.465
2,19,20,40.99131801514175,9.362597571290085,342.27272727272725,41.9047619047619,49.293,60.0,10.81081081081081,57.885
2,22,20,34.19784415811137,11.348898099013393,342.27272727272725,41.9047619047619,49.293,35.71428571428572,18.918918918918923,56.719
8,2,20,38.99781336158655,0.018460167380667115,50.52631578947368,13.103448275862073,29.728,342.27272727272725,41.9047619047619,49.293
11,19,21,14.12917925937619,0.0014352756212453837,309.99999999999994,6.122448979591837,36.444,60.0,10.81081081081081,57.885
14,11,21,13.694775387291756,2.5268293469058944,40.71428571428572,12.173913043478262,45.637,309.99999999999994,6.122448979591837,36.444
27,27,21,0.0,0.0,45.51724137931034,22.834645669291344,76.071,45.51724137931034,22.834645669291344,76.071
14,24,21,11.547875721128474,0.0006501104688331002,40.71428571428572,12.173913043478262,45.637,332.7272727272727,7.006369426751603,67.755
14,20,21,23.95650234498555,0.6563366601809496,40.71428571428572,12.173913043478262,45.637,266.4,13.812154696132591,59.048
12,26,21,17.459421383824587,1.316835982535435e-10,31.199999999999996,12.562814070351758,38.847,300.0,11.864406779660994,74.632
8,17,21,2.5278803793528812,0.0002653024709442061,50.52631578947368,13.103448275862073,29.728,42.16216216216217,14.624505928853749,51.131
16,8,21,14.472051853344292,0.006256501063195347,319.99999999999994,6.024096385542164,49.408,50.52631578947368,13.103448275862073,29.728
15,30,21,43.27389066403065,4.359247433161146e-14,34.05405405405406,16.444444444444436,44.191,42.127659574468076,59.493670886075954,85.744
15,7,21,55.721271667548805,1.916730101913161e-06,34.05405405405406,16.444444444444436,44.191,348.38709677419354,65.95744680851064,73.505
1,25,21,35.53429586789249,3.148780243475849e-05,335.60439560439556,35.68627450980392,40.847,47.368421052631575,21.839080459770102,67.245
5,23,21,71.60686584254798,70.83548719266108,359.0,85.71428571428572,59.185,43.043478260869556,21.90476190476191,59.921
2,13,21,36.40972172752778,17.375602993918804,342.27272727272725,41.9047619047619,49.293,18.749999999999986,7.142857142857142,43.211
15,2,21,34.26054263637506,20.358920002594317,34.05405405405406,16.444444444444436,44.191,342.27272727272725,41.9047619047619,49.293
21,3,21,36.70157739512057,36.390780297725016,14.545454545454547,15.492957746478872,56.465,346.8965517241379,49.71428571428571,55.813
2,8,21,38.99781336158655,0.018460167380667115,342.27272727272725,41.9047619047619,49.293,50.52631578947368,13.103448275862073,29.728
18,7,21,56.26328489751184,0.04119935062942721,30.90909090909092,14.28571428571429,54.505,348.38709677419354,65.95744680851064,73.505
7,2,21,24.69773691929323,0.00019992965213088326,348.38709677419354,65.95744680851064,73.505,342.27272727272725,41.9047619047619,49.293
7,9,21,63.07093412009958,1.0662670771992868e-13,348.38709677419354,65.95744680851064,73.505,336.0000000000001,2.958579881656802,32.265
22,3,21,39.885154506661976,39.234896952536594,35.71428571428572,18.918918918918923,56.719,346.8965517241379,49.71428571428571,55.813
28,11,22,22.359052918216285,6.368539971358798e-20,60.0,19.51219512195122,85.079,309.99999999999994,6.122448979591837,36.444
23,11,22,23.05523502651419,0.0003762173564344892,43.043478260869556,21.90476190476191,59.921,309.99999999999994,6.122448979591837,36.444
17,25,22,7.394953861168657,0.041092132860342176,42.16216216216217,14.624505928853749,51.131,47.368421052631575,21.839080459770102,67.245
13,24,22,5.532552811900731,3.2383203468980174e-05,18.749999999999986,7.142857142857142,43.211,332.7272727272727,7.006369426751603,67.755
25,29,22,25.57893555539202,0.004310099742910621,47.368421052631575,21.839080459770102,67.245,0.0,34.6938775510204,88.087
21,1,22,25.56326191587778,0.1945580661294887,14.545454545454547,15.492957746478872,56.465,335.60439560439556,35.68627450980392,40.847
25,30,22,37.79855924808217,0.04027735287203198,47.368421052631575,21.839080459770102,67.245,42.127659574468076,59.493670886075954,85.744
17,30,22,44.8691684730859,1.7627993496870703e-09,42.16216216216217,14.624505928853749,51.131,42.127659574468076,59.493670886075954,85.744
9,2,22,38.9652357217385,0.1181185415423448,336.0000000000001,2.958579881656802,32.265,342.27272727272725,41.9047619047619,49.293
3,18,22,40.670034124037095,39.303569851696,346.8965517241379,49.71428571428571,55.813,30.90909090909092,14.28571428571429,54.505
1,17,22,32.74358037428247,3.9489508880472775,335.60439560439556,35.68627450980392,40.847,42.16216216216217,14.624505928853749,51.131
1,30,22,55.869616562721355,1.7346084043337948e-16,335.60439560439556,35.68627450980392,40.847,42.127659574468076,59.493670886075954,85.744
4,3,22,27.816702673262007,24.754749422516074,359.5238095238095,74.11764705882352,53.398,346.8965517241379,49.71428571428571,55.813
5,22,22,71.44924195707424,63.26902062058057,359.0,85.71428571428572,59.185,35.71428571428572,18.918918918918923,56.719
7,1,22,32.140548795053256,1.7517186559947144e-08,348.38709677419354,65.95744680851064,73.505,335.60439560439556,35.68627450980392,40.847
25,27,23,1.229502519414066,0.2588392689693321,47.368421052631575,21.839080459770102,67.245,45.51724137931034,22.834645669291344,76.071
16,22,23,18.383950870406174,6.312290894603358,319.99999999999994,6.024096385542164,49.408,35.71428571428572,18.918918918918923,56.719
26,9,23,9.629197549111046,2.472232109424315e-15,300.0,11.864406779660994,74.632,336.0000000000001,2.958579881656802,32.265
10,7,23,57.74257639748165,2.903090471012359e-12,38.400000000000006,14.45086705202312,34.376,348.38709677419354,65.95744680851064,73.505
9,3,23,46.81238979931377,0.000714838529149079,336.0000000000001,2.958579881656802,32.265,346.8965517241379,49.71428571428571,55.813
26,1,23,26.940381585922815,3.2833573082153458e-09,300.0,11.864406779660994,74.632,335.60439560439556,35.68627450980392,40.847
8,30,23,46.57009120891487,2.5945534509808736e-26,50.52631578947368,13.103448275862073,29.728,42.127659574468076,59.493670886075954,85.744
4,26,23,68.86363144655773,0.008350668465918148,359.5238095238095,74.11764705882352,53.398,300.0,11.864406779660994,74.632
1,4,23,43.94645006607447,1.8823823760621123,335.60439560439556,35.68627450980392,40.847,359.5238095238095,74.11764705882352,53.398
3,7,23,16.311325028725545,0.031171492064162615,346.8965517241379,49.71428571428571,55.813,348.38709677419354,65.95744680851064,73.505
27,17,24,8.279562020072,3.2767399545470446e-05,45.51724137931034,22.834645669291344,76.071,42.16216216216217,14.624505928853749,51.131
21,27,24,12.441166792885184,0.005700853747255474,14.545454545454547,15.492957746478872,56.465,45.51724137931034,22.834645669291344,76.071
27,21,24,12.441166792885184,0.005700853747255474,45.51724137931034,22.834645669291344,76.071,14.545454545454547,15.492957746478872,56.465
26,6,24,79.83544412052869,24.152519950463418,300.0,11.864406779660994,74.632,357.4736842105263,85.58558558558559,66.9
8,24,24,13.490149270159064,3.711182118996465e-12,50.52631578947368,13.103448275862073,29.728,332.7272727272727,7.006369426751603,67.755
4,2,24,36.29201408886859,25.908102869405973,359.5238095238095,74.11764705882352,53.398,342.27272727272725,41.9047619047619,49.293
5,8,24,78.23738691968992,2.2728235915926463e-06,359.0,85.71428571428572,59.185,50.52631578947368,13.103448275862073,29.728
2,4,24,36.29201408886859,25.908102869405973,342.27272727272725,41.9047619047619,49.293,359.5238095238095,74.11764705882352,53.398
4,1,24,43.94645006607447,1.8823823760621123,359.5238095238095,74.11764705882352,53.398,335.60439560439556,35.68627450980392,40.847
23,24,25,20.62812650554001,6.043943584347762,43.043478260869556,21.90476190476191,59.921,332.7272727272727,7.006369426751603,67.755
16,14,25,12.681757140195685,9.54126574211585,319.99999999999994,6.024096385542164,49.408,40.71428571428572,12.173913043478262,45.637
26,23,25,27.16414431026773,0.35830934142693843,300.0,11.864406779660994,74.632,43.043478260869556,21.90476190476191,59.921
11,13,25,7.53688726892382,3.0160942982139973,309.99999999999994,6.122448979591837,36.444,18.749999999999986,7.142857142857142,43.211
16,23,25,22.003277851043148,2.4132082264349575,319.99999999999994,6.024096385542164,49.408,43.043478260869556,21.90476190476191,59.921
12,17,25,3.3099002165302247,0.1618694282894257,31.199999999999996,12.562814070351758,38.847,42.16216216216217,14.624505928853749,51.131
30,25,25,37.79855924808217,0.04027735287203198,42.127659574468076,59.493670886075954,85.744,47.368421052631575,21.839080459770102,67.245
19,2,25,40.99131801514175,9.362597571290085,60.0,10.81081081081081,57.885,342.27272727272725,41.9047619047619,49.293
30,21,25,46.320377742266395,1.6589799788693623e-06,42.127659574468076,59.493670886075954,85.744,14.545454545454547,15.492957746478872,56.465
18,3,25,40.670034124037095,39.303569851696,30.90909090909092,14.28571428571429,54.505,346.8965517241379,49.71428571428571,55.813
5,29,25,51.02928458771331,2.8314128277175065e-06,359.0,85.71428571428572,59.185,0.0,34.6938775510204,88.087
3,2,25,8.63416862459345,3.689730532965841,346.8965517241379,49.71428571428571,55.813,342.27272727272725,41.9047619047619,49.293
18,24,26,12.150300624887905,0.36282170490701526,30.90909090909092,14.28571428571429,54.505,332.7272727272727,7.006369426751603,67.755
16,13,26,6.5318670163930035,3.029940688386145,319.99999999999994,6.024096385542164,49.408,18.749999999999986,7.142857142857142,43.211
11,14,26,13.694775387291756,2.5268293469058944,309.99999999999994,6.122448979591837,36.444,40.71428571428572,12.173913043478262,45.637
18,11,26,14.626253313892907,0.021461049806533596,30.90909090909092,14.28571428571429,54.505,309.99999999999994,6.122448979591837,36.444
12,15,26,3.9470946576011623,2.2295430006577064,31.199999999999996,12.562814070351758,38.847,34.05405405405406,16.444444444444436,44.191
25,25,26,0.0,0.0,47.368421052631575,21.839080459770102,67.245,47.368421052631575,21.839080459770102,67.245
21,17,26,7.23759046069861,4.097462788832163,14.545454545454547,15.492957746478872,56.465,42.16216216216217,14.624505928853749,51.131
29,27,26,24.796658295890794,1.3810350279440036,0.0,34.6938775510204,88.087,45.51724137931034,22.834645669291344,76.071
30,8,26,46.57009120891487,2.5945534509808736e-26,42.127659574468076,59.493670886075954,85.744,50.52631578947368,13.103448275862073,29.728
5,15,26,72.86738907609575,0.8126587448931073,359.0,85.71428571428572,59.185,34.05405405405406,16.444444444444436,44.191
17,27,27,8.279562020072,3.2767399545470446e-05,42.16216216216217,14.624505928853749,51.131,45.51724137931034,22.834645669291344,76.071
30,14,27,47.32441428148448,5.049190914737475e-13,42.127659574468076,59.493670886075954,85.744,40.71428571428572,12.173913043478262,45.637
14,26,27,18.511430527140213,9.22527319507733e-07,40.71428571428572,12.173913043478262,45.637,300.0,11.864406779660994,74.632
13,16,27,6.5318670163930035,3.029940688386145,18.749999999999986,7.142857142857142,43.211,319.99999999999994,6.024096385542164,49.408
14,16,27,12.681757140195685,9.54126574211585,40.71428571428572,12.173913043478262,45.637,319.99999999999994,6.024096385542164,49.408
29,17,27,25.794403347583508,3.537404666797466e-11,0.0,34.6938775510204,88.087,42.16216216216217,14.624505928853749,51.131
29,26,27,30.541889459059473,0.8170950314932208,0.0,34.6938775510204,88.087,300.0,11.864406779660994,74.632
30,1,27,55.869616562721355,1.7346084043337948e-16,42.127659574468076,59.493670886075954,85.744,335.60439560439556,35.68627450980392,40.847
12,1,27,30.408973668552672,28.07148772744053,31.199999999999996,12.562814070351758,38.847,335.60439560439556,35.68627450980392,40.847
23,2,27,36.59758792883028,3.8224276154224985,43.043478260869556,21.90476190476191,59.921,342.27272727272725,41.9047619047619,49.293
2,14,27,37.01656635682962,28.33211516979038,342.27272727272725,41.9047619047619,49.293,40.71428571428572,12.173913043478262,45.637
2,23,27,36.59758792883028,3.8224276154224985,342.27272727272725,41.9047619047619,49.293,43.043478260869556,21.90476190476191,59.921
7,10,27,57.74257639748165,2.903090471012359e-12,348.38709677419354,65.95744680851064,73.505,38.400000000000006,14.45086705202312,34.376
30,15,27,43.27389066403065,4.359247433161146e-14,42.127659574468076,59.493670886075954,85.744,34.05405405405406,16.444444444444436,44.191
26,14,28,18.511430527140213,9.22527319507733e-07,300.0,11.864406779660994,74.632,40.71428571428572,12.173913043478262,45.637
17,8,28,2.5278803793528812,0.0002653024709442061,42.16216216216217,14.624505928853749,51.131,50.52631578947368,13.103448275862073,29.728
15,27,28,7.470963372768832,1.1112734554525678e-08,34.05405405405406,16.444444444444436,44.191,45.51724137931034,22.834645669291344,76.071
24,10,28,13.209800436657183,2.774275695828086e-09,332.7272727272727,7.006369426751603,67.755,38.400000000000006,14.45086705202312,34.376
30,9,28,58.359078352065126,8.416975304358479e-24,42.127659574468076,59.493670886075954,85.744,336.0000000000001,2.958579881656802,32.265
17,29,28,25.794403347583508,3.537404666797466e-11,42.16216216216217,14.624505928853749,51.131,0.0,34.6938775510204,88.087
15,12,28,3.9470946576011623,2.2295430006577064,34.05405405405406,16.444444444444436,44.191,31.199999999999996,12.562814070351758,38.847
29,25,28,25.57893555539202,0.004310099742910621,0.0,34.6938775510204,88.087,47.368421052631575,21.839080459770102,67.245
15,17,28,2.8496017292617455,1.0875818145937124,34.05405405405406,16.444444444444436,44.191,42.16216216216217,14.624505928853749,51.131
13,2,28,36.40972172752778,17.375602993918804,18.749999999999986,7.142857142857142,43.211,342.27272727272725,41.9047619047619,49.293
8,1,28,34.66879413090877,2.9244685224059417,50.52631578947368,13.103448275862073,29.728,335.60439560439556,35.68627450980392,40.847
9,30,28,58.359078352065126,8.416975304358479e-24,336.0000000000001,2.958579881656802,32.265,42.127659574468076,59.493670886075954,85.744
4,27,28,60.52452503110695,0.002073797840468956,359.5238095238095,74.11764705882352,53.398,45.51724137931034,22.834645669291344,76.071
10,20,29,25.82086205273453,0.00013328177299648663,38.400000000000006,14.45086705202312,34.376,266.4,13.812154696132591,59.048
12,21,29,4.99154949880486,0.010054902862334278,31.199999999999996,12.562814070351758,38.847,14.545454545454547,15.492957746478872,56.465
9,26,29,9.629197549111046,2.472232109424315e-15,336.0000000000001,2.958579881656802,32.265,300.0,11.864406779660994,74.632
23,16,29,22.003277851043148,2.4132082264349575,43.043478260869556,21.90476190476191,59.921,319.99999999999994,6.024096385542164,49.408
13,11,29,7.53688726892382,3.0160942982139973,18.749999999999986,7.142857142857142,43.211,309.99999999999994,6.122448979591837,36.444
18,26,29,18.714274597528107,0.005672606267550875,30.90909090909092,14.28571428571429,54.505,300.0,11.864406779660994,74.632
22,5,29,71.44924195707424,63.26902062058057,35.71428571428572,18.918918918918923,56.719,359.0,85.71428571428572,59.185
12,27,29,11.105401703328045,1.0240872758776793e-11,31.199999999999996,12.562814070351758,38.847,45.51724137931034,22.834645669291344,76.071
27,29,29,24.796658295890794,1.3810350279440036,45.51724137931034,22.834645669291344,76.071,0.0,34.6938775510204,88.087
15,21,29,5.491599894903257,0.26996590901213263,34.05405405405406,16.444444444444436,44.191,14.545454545454547,15.492957746478872,56.465
