Order1,Order2,Count,Norm,Norm_with_weight,H1,S1,L1,H2,S2,L2
11,22,18,19.444677875070806,0.028976833922733914,310.0,6.122,38.431,35.714,18.919,56.471
12,25,18,10.380109443396208,5.6072539029581174e-06,31.2,12.563,39.02,47.368,21.839,65.882
18,20,18,24.86838914801569,3.6372545946361603,30.909,14.286,54.706,266.4,13.812,64.51
12,11,18,13.106309998097172,13.01568766613935,31.2,12.563,39.02,310.0,6.122,38.431
30,28,18,41.359337979084,41.07432965491145,42.128,59.494,84.51,60.0,19.512,83.922
11,23,18,23.055274241607766,0.005630289488090117,310.0,6.122,38.431,43.043,21.905,58.824
24,15,18,14.45456780190533,4.882922240578318e-05,332.727,7.006,69.216,34.054,16.444,44.118
27,30,18,36.723751739748984,6.244548556009009,45.517,22.835,75.098,42.128,59.494,84.51
23,7,18,56.20125183151892,0.0018039772491335881,43.043,21.905,58.824,348.387,65.957,81.569
15,3,18,40.374551944100226,0.003678049127085371,34.054,16.444,44.118,346.897,49.714,65.686
13,5,18,79.0280495176144,6.020743908931229e-06,18.75,7.143,43.922,359.0,85.714,72.549
5,28,18,78.14068543898921,5.880302943126779,359.0,85.714,72.549,60.0,19.512,83.922
7,13,18,59.90264564312116,2.930650800994993e-11,348.387,65.957,81.569,18.75,7.143,43.922
5,21,18,70.90939427483235,1.1777325299901538,359.0,85.714,72.549,14.545,15.493,58.235
7,22,18,54.92402682779305,0.00018553979324390147,348.387,65.957,81.569,35.714,18.919,56.471
3,8,18,45.43663882288895,3.9990399709250397e-11,346.897,49.714,65.686,50.526,13.103,28.431
3,9,18,46.811697187906205,2.9389895610488915e-08,346.897,49.714,65.686,336.0,2.959,33.137
4,16,18,69.57703682053574,0.5729326904516349,359.524,74.118,66.667,320.0,6.024,51.176
3,30,18,51.35820129366731,0.04293641911473812,346.897,49.714,65.686,42.128,59.494,84.51
9,7,18,63.07007680250036,2.6649644695991154e-19,336.0,2.959,33.137,348.387,65.957,81.569
19,24,19,12.599785357677813,0.48918197520846696,60.0,10.811,56.471,332.727,7.006,69.216
23,20,19,33.32514523904225,17.456294576419943,43.043,21.905,58.824,266.4,13.812,64.51
21,30,19,46.320796756317584,4.669275867739654e-05,14.545,15.493,58.235,42.128,59.494,84.51
11,18,19,14.626385469351503,0.07319081248283135,310.0,6.122,38.431,30.909,14.286,54.706
30,27,19,36.723751739748984,6.244548556009009,42.128,59.494,84.51,45.517,22.835,75.098
30,17,19,44.86900341432767,3.4772945600987345e-09,42.128,59.494,84.51,42.162,14.625,50.392
16,9,19,3.2825671020444758,0.004895275852500467,320.0,6.024,51.176,336.0,2.959,33.137
22,16,19,18.383990689541186,10.493328923842492,35.714,18.919,56.471,320.0,6.024,51.176
16,4,19,69.57703682053574,0.5729326904516349,320.0,6.024,51.176,359.524,74.118,66.667
19,3,19,47.70673850449235,8.729849727467426,60.0,10.811,56.471,346.897,49.714,65.686
25,1,19,35.53403956323999,0.22894639587073667,47.368,21.839,65.882,335.604,35.686,50.0
23,3,19,41.68945017760481,16.256734008420146,43.043,21.905,58.824,346.897,49.714,65.686
7,3,19,16.31111402086503,0.10502602916200864,348.387,65.957,81.569,346.897,49.714,65.686
1,12,19,30.40875311359984,2.7278738557092854,335.604,35.686,50.0,31.2,12.563,39.02
7,18,19,56.26267156325438,3.036001558643416e-05,348.387,65.957,81.569,30.909,14.286,54.706
24,9,20,4.055347047777794,2.002882658292486e-11,332.727,7.006,69.216,336.0,2.959,33.137
25,17,20,7.394380999093168,0.06092683184740763,47.368,21.839,65.882,42.162,14.625,50.392
19,11,20,14.129040013308835,0.021055367879259424,60.0,10.811,56.471,310.0,6.122,38.431
24,22,20,16.929539032291324,0.6572830495194596,332.727,7.006,69.216,35.714,18.919,56.471
16,18,20,13.567752915621197,10.574842889802508,320.0,6.024,51.176,30.909,14.286,54.706
25,21,20,12.178177735505985,3.781472408645032,47.368,21.839,65.882,14.545,15.493,58.235
12,30,20,47.21891596362586,5.0125218671551214e-17,31.2,12.563,39.02,42.128,59.494,84.51
26,15,20,20.94622327472316,1.0181004639028863e-08,300.0,11.864,76.863,34.054,16.444,44.118
13,20,20,17.799626324583404,0.00370475771689385,18.75,7.143,43.922,266.4,13.812,64.51
20,18,20,24.86838914801569,3.6372545946361603,266.4,13.812,64.51,30.909,14.286,54.706
17,1,20,32.743396010193685,32.64292085932203,42.162,14.625,50.392,335.604,35.686,50.0
5,30,20,58.676680883598564,3.355940196873101,359.0,85.714,72.549,42.128,59.494,84.51
3,14,20,43.647305501524805,0.0090846116053047,346.897,49.714,65.686,40.714,12.174,45.098
13,7,20,59.90264564312116,2.930650800994993e-11,18.75,7.143,43.922,348.387,65.957,81.569
2,7,20,24.69699233700344,0.0007927370093381898,342.273,41.905,58.824,348.387,65.957,81.569
2,21,20,29.969608106876812,29.762386106565398,342.273,41.905,58.824,14.545,15.493,58.235
2,19,20,40.99150544817782,36.69471286461572,342.273,41.905,58.824,60.0,10.811,56.471
2,22,20,34.197861633683836,30.613189233030944,342.273,41.905,58.824,35.714,18.919,56.471
8,2,20,38.99793308307467,3.69475895867528e-07,50.526,13.103,28.431,342.273,41.905,58.824
11,19,21,14.129040013308835,0.021055367879259424,310.0,6.122,38.431,60.0,10.811,56.471
14,11,21,13.694620343778947,5.629526300067569,40.714,12.174,45.098,310.0,6.122,38.431
27,27,21,0.0,0.0,45.517,22.835,75.098,45.517,22.835,75.098
14,24,21,11.547867906183518,0.00010235558732820345,40.714,12.174,45.098,332.727,7.006,69.216
14,20,21,23.956412406031305,0.012774824885232306,40.714,12.174,45.098,266.4,13.812,64.51
12,26,21,17.45927526579956,6.353711797815806e-12,31.2,12.563,39.02,300.0,11.864,76.863
8,17,21,2.528417607994198,0.00016359498892253715,50.526,13.103,28.431,42.162,14.625,50.392
16,8,21,14.471573273316142,0.0004645161467665211,320.0,6.024,51.176,50.526,13.103,28.431
15,30,21,43.27467725060878,2.918006191284241e-13,34.054,16.444,44.118,42.128,59.494,84.51
15,7,21,55.72108179177179,3.659207399478507e-11,34.054,16.444,44.118,348.387,65.957,81.569
1,25,21,35.53403956323999,0.22894639587073667,335.604,35.686,50.0,47.368,21.839,65.882
5,23,21,71.60630247644549,1.6547841767153613,359.0,85.714,72.549,43.043,21.905,58.824
2,13,21,36.40983075261459,0.42889065919988145,342.273,41.905,58.824,18.75,7.143,43.922
15,2,21,34.26079601962662,0.4532429459612201,34.054,16.444,44.118,342.273,41.905,58.824
21,3,21,36.70111090179349,12.090971346950562,14.545,15.493,58.235,346.897,49.714,65.686
2,8,21,38.99793308307467,3.69475895867528e-07,342.273,41.905,58.824,50.526,13.103,28.431
18,7,21,56.26267156325438,3.036001558643416e-05,30.909,14.286,54.706,348.387,65.957,81.569
7,2,21,24.69699233700344,0.0007927370093381898,348.387,65.957,81.569,342.273,41.905,58.824
7,9,21,63.07007680250036,2.6649644695991154e-19,348.387,65.957,81.569,336.0,2.959,33.137
22,3,21,39.88463217576205,7.298483531774606,35.714,18.919,56.471,346.897,49.714,65.686
28,11,22,22.358607418973314,2.3691620500209478e-17,60.0,19.512,83.922,310.0,6.122,38.431
23,11,22,23.055274241607766,0.005630289488090117,43.043,21.905,58.824,310.0,6.122,38.431
17,25,22,7.394380999093168,0.06092683184740763,42.162,14.625,50.392,47.368,21.839,65.882
13,24,22,5.532505976577673,1.533936977264737e-05,18.75,7.143,43.922,332.727,7.006,69.216
25,29,22,25.578875897041698,0.00015485286508081606,47.368,21.839,65.882,0.0,34.694,90.392
21,1,22,25.562973848059894,6.585303807822861,14.545,15.493,58.235,335.604,35.686,50.0
25,30,22,37.79892580236353,0.036597805634814524,47.368,21.839,65.882,42.128,59.494,84.51
17,30,22,44.86900341432767,3.4772945600987345e-09,42.162,14.625,50.392,42.128,59.494,84.51
9,2,22,38.96505825593824,7.236599309000765e-05,336.0,2.959,33.137,342.273,41.905,58.824
3,18,22,40.669492049712154,3.6483325598039515,346.897,49.714,65.686,30.909,14.286,54.706
1,17,22,32.743396010193685,32.64292085932203,335.604,35.686,50.0,42.162,14.625,50.392
1,30,22,55.870272146663254,2.528171392051734e-09,335.604,35.686,50.0,42.128,59.494,84.51
4,3,22,27.817129515947407,27.28684670971548,359.524,74.118,66.667,346.897,49.714,65.686
5,22,22,71.44883568034993,0.40613889525612323,359.0,85.714,72.549,35.714,18.919,56.471
7,1,22,32.14044477030763,7.090534479591848e-08,348.387,65.957,81.569,335.604,35.686,50.0
25,27,23,1.2298160380134393,0.22496093267886458,47.368,21.839,65.882,45.517,22.835,75.098
16,22,23,18.383990689541186,10.493328923842492,320.0,6.024,51.176,35.714,18.919,56.471
26,9,23,9.628507767943972,2.3793521032735016e-16,300.0,11.864,76.863,336.0,2.959,33.137
10,7,23,57.74209492538182,1.1027267206565161e-18,38.4,14.451,33.922,348.387,65.957,81.569
9,3,23,46.811697187906205,2.9389895610488915e-08,336.0,2.959,33.137,346.897,49.714,65.686
26,1,23,26.94031204171132,1.453731703035478e-05,300.0,11.864,76.863,335.604,35.686,50.0
8,30,23,46.57083244726052,2.2503866139155805e-26,50.526,13.103,28.431,42.128,59.494,84.51
4,26,23,68.86416902976237,8.61037334803718,359.524,74.118,66.667,300.0,11.864,76.863
1,4,23,43.94723324302855,0.16985874310907376,335.604,35.686,50.0,359.524,74.118,66.667
3,7,23,16.31111402086503,0.10502602916200864,346.897,49.714,65.686,348.387,65.957,81.569
27,17,24,8.279423595905815,4.1328618005503646e-05,45.517,22.835,75.098,42.162,14.625,50.392
21,27,24,12.441479368445643,0.0421643846691056,14.545,15.493,58.235,45.517,22.835,75.098
27,21,24,12.441479368445643,0.0421643846691056,45.517,22.835,75.098,14.545,15.493,58.235
26,6,24,79.83608839496657,76.88631926460603,300.0,11.864,76.863,357.474,85.586,78.235
8,24,24,13.489642018468585,4.805633785519634e-14,50.526,13.103,28.431,332.727,7.006,69.216
4,2,24,36.29211979957115,10.605233994233163,359.524,74.118,66.667,342.273,41.905,58.824
5,8,24,78.23727220264365,9.709930925583904e-16,359.0,85.714,72.549,50.526,13.103,28.431
2,4,24,36.29211979957115,10.605233994233163,342.273,41.905,58.824,359.524,74.118,66.667
4,1,24,43.94723324302855,0.16985874310907376,359.524,74.118,66.667,335.604,35.686,50.0
23,24,25,20.628333631935167,2.3792665544719718,43.043,21.905,58.824,332.727,7.006,69.216
16,14,25,12.681774635860243,6.057663803176137,320.0,6.024,51.176,40.714,12.174,45.098
26,23,25,27.164030282550108,0.04050958209382472,300.0,11.864,76.863,43.043,21.905,58.824
11,13,25,7.536770114117444,4.1237877731292025,310.0,6.122,38.431,18.75,7.143,43.922
16,23,25,22.0034425285798,6.830247018970351,320.0,6.024,51.176,43.043,21.905,58.824
12,17,25,3.3101114941335306,0.24920839442314027,31.2,12.563,39.02,42.162,14.625,50.392
30,25,25,37.79892580236353,0.036597805634814524,42.128,59.494,84.51,47.368,21.839,65.882
19,2,25,40.99150544817782,36.69471286461572,60.0,10.811,56.471,342.273,41.905,58.824
30,21,25,46.320796756317584,4.669275867739654e-05,42.128,59.494,84.51,14.545,15.493,58.235
18,3,25,40.669492049712154,3.6483325598039515,30.909,14.286,54.706,346.897,49.714,65.686
5,29,25,51.02887649718783,0.08759237732336926,359.0,85.714,72.549,0.0,34.694,90.392
3,2,25,8.633754394074776,3.3667186321852856,346.897,49.714,65.686,342.273,41.905,58.824
18,24,26,12.150587888015416,0.18024748684187503,30.909,14.286,54.706,332.727,7.006,69.216
16,13,26,6.531920676885691,2.2802628268642255,320.0,6.024,51.176,18.75,7.143,43.922
11,14,26,13.694620343778947,5.629526300067569,310.0,6.122,38.431,40.714,12.174,45.098
18,11,26,14.626385469351503,0.07319081248283135,30.909,14.286,54.706,310.0,6.122,38.431
12,15,26,3.9464714872770714,2.3467462759281466,31.2,12.563,39.02,34.054,16.444,44.118
25,25,26,0.0,0.0,47.368,21.839,65.882,47.368,21.839,65.882
21,17,26,7.237740540516576,2.1150027181006137,14.545,15.493,58.235,42.162,14.625,50.392
29,27,26,24.796633499787756,0.23051926934358064,0.0,34.694,90.392,45.517,22.835,75.098
30,8,26,46.57083244726052,2.2503866139155805e-26,42.128,59.494,84.51,50.526,13.103,28.431
5,15,26,72.86742296231586,6.9428822920513655e-06,359.0,85.714,72.549,34.054,16.444,44.118
17,27,27,8.279423595905815,4.1328618005503646e-05,42.162,14.625,50.392,45.517,22.835,75.098
30,14,27,47.32466060031375,1.5249136131188487e-12,42.128,59.494,84.51,40.714,12.174,45.098
14,26,27,18.51114939887373,3.185946645222957e-08,40.714,12.174,45.098,300.0,11.864,76.863
13,16,27,6.531920676885691,2.2802628268642255,18.75,7.143,43.922,320.0,6.024,51.176
14,16,27,12.681774635860243,6.057663803176137,40.714,12.174,45.098,320.0,6.024,51.176
29,17,27,25.79426675234046,3.266628643691388e-13,0.0,34.694,90.392,42.162,14.625,50.392
29,26,27,30.542077794413398,0.7853926561476748,0.0,34.694,90.392,300.0,11.864,76.863
30,1,27,55.870272146663254,2.528171392051734e-09,42.128,59.494,84.51,335.604,35.686,50.0
12,1,27,30.40875311359984,2.7278738557092854,31.2,12.563,39.02,335.604,35.686,50.0
23,2,27,36.59751345817826,36.59751345817826,43.043,21.905,58.824,342.273,41.905,58.824
2,14,27,37.01665753086002,0.8549660613760586,342.273,41.905,58.824,40.714,12.174,45.098
2,23,27,36.59751345817826,36.59751345817826,342.273,41.905,58.824,43.043,21.905,58.824
7,10,27,57.74209492538182,1.1027267206565161e-18,348.387,65.957,81.569,38.4,14.451,33.922
30,15,27,43.27467725060878,2.918006191284241e-13,42.128,59.494,84.51,34.054,16.444,44.118
26,14,28,18.51114939887373,3.185946645222957e-08,300.0,11.864,76.863,40.714,12.174,45.098
17,8,28,2.528417607994198,0.00016359498892253715,42.162,14.625,50.392,50.526,13.103,28.431
15,27,28,7.471602413568253,3.443823143852237e-08,34.054,16.444,44.118,45.517,22.835,75.098
24,10,28,13.209920617853355,2.0006863950579332e-10,332.727,7.006,69.216,38.4,14.451,33.922
30,9,28,58.359271473855046,6.9572738272818655e-22,42.128,59.494,84.51,336.0,2.959,33.137
17,29,28,25.79426675234046,3.266628643691388e-13,42.162,14.625,50.392,0.0,34.694,90.392
15,12,28,3.9464714872770714,2.3467462759281466,34.054,16.444,44.118,31.2,12.563,39.02
29,25,28,25.578875897041698,0.00015485286508081606,0.0,34.694,90.392,47.368,21.839,65.882
15,17,28,2.848985661002157,1.2965430140629497,34.054,16.444,44.118,42.162,14.625,50.392
13,2,28,36.40983075261459,0.42889065919988145,18.75,7.143,43.922,342.273,41.905,58.824
8,1,28,34.66850730213751,0.0031555151504050684,50.526,13.103,28.431,335.604,35.686,50.0
9,30,28,58.359271473855046,6.9572738272818655e-22,336.0,2.959,33.137,42.128,59.494,84.51
4,27,28,60.524545358660795,14.605727863091799,359.524,74.118,66.667,45.517,22.835,75.098
10,20,29,25.82084336318617,1.9285391881980058e-07,38.4,14.451,33.922,266.4,13.812,64.51
12,21,29,4.991582490793576,0.003099323218033911,31.2,12.563,39.02,14.545,15.493,58.235
9,26,29,9.628507767943972,2.3793521032735016e-16,336.0,2.959,33.137,300.0,11.864,76.863
23,16,29,22.0034425285798,6.830247018970351,43.043,21.905,58.824,320.0,6.024,51.176
13,11,29,7.536770114117444,4.1237877731292025,18.75,7.143,43.922,310.0,6.122,38.431
18,26,29,18.714218397048896,0.0010185559368761725,30.909,14.286,54.706,300.0,11.864,76.863
22,5,29,71.44883568034993,0.40613889525612323,35.714,18.919,56.471,359.0,85.714,72.549
12,27,29,11.10555487601183,5.4928089073177916e-11,31.2,12.563,39.02,45.517,22.835,75.098
27,29,29,24.796633499787756,0.23051926934358064,45.517,22.835,75.098,0.0,34.694,90.392
15,21,29,5.4915591629485165,0.10202049400502615,34.054,16.444,44.118,14.545,15.493,58.235
13,3,29,43.80918662288612,0.0033674806885146727,18.75,7.143,43.922,346.897,49.714,65.686
3,23,29,41.68945017760481,16.256734008420146,346.897,49.714,65.686,43.043,21.905,58.824
2,28,29,42.29812515734969,0.0001428880191342433,342.273,41.905,58.824,60.0,19.512,83.922
2,18,29,34.18900693313407,24.355207272530425,342.273,41.905,58.824,30.909,14.286,54.706
1,21,29,25.562973848059894,6.585303807822861,335.604,35.686,50.0,14.545,15.493,58.235
22,26,30,23.310466206521696,0.0056972548416893915,35.714,18.919,56.471,300.0,11.864,76.863
12,12,30,0.0,0.0,31.2,12.563,39.02,31.2,12.563,39.02
25,12,30,10.380109443396208,5.6072539029581174e-06,47.368,21.839,65.882,31.2,12.563,39.02
23,26,30,27.164030282550108,0.04050958209382472,43.043,21.905,58.824,300.0,11.864,76.863
20,14,30,23.956412406031305,0.012774824885232306,266.4,13.812,64.51,40.714,12.174,45.098
25,8,30,8.785601946152433,5.769511038994344e-12,47.368,21.839,65.882,50.526,13.103,28.431
24,18,30,12.150587888015416,0.18024748684187503,332.727,7.006,69.216,30.909,14.286,54.706
21,25,30,12.178177735505985,3.781472408645032,14.545,15.493,58.235,47.368,21.839,65.882
18,16,30,13.567752915621197,10.574842889802508,30.909,14.286,54.706,320.0,6.024,51.176
26,22,30,23.310466206521696,0.0056972548416893915,300.0,11.864,76.863,35.714,18.919,56.471
17,17,30,0.0,0.0,42.162,14.625,50.392,42.162,14.625,50.392
12,4,30,63.768652702800686,1.4638281395474098e-05,31.2,12.563,39.02,359.524,74.118,66.667
26,8,30,20.52943047436571,8.674510254143371e-20,300.0,11.864,76.863,50.526,13.103,28.431
29,7,30,32.72706057175627,6.8984427387910685,0.0,34.694,90.392,348.387,65.957,81.569
18,5,30,73.97319727051534,0.12697689331827677,30.909,14.286,54.706,359.0,85.714,72.549
7,29,30,32.72706057175627,6.8984427387910685,348.387,65.957,81.569,0.0,34.694,90.392
1,14,30,32.496210293844285,20.096213137449435,335.604,35.686,50.0,40.714,12.174,45.098
2,32,30,41.905,7.864326760884933e-14,342.273,41.905,58.824,0.0,0.0,100.0
15,26,31,20.94622327472316,1.0181004639028863e-08,34.054,16.444,44.118,300.0,11.864,76.863
14,30,31,47.32466060031375,1.5249136131188487e-12,40.714,12.174,45.098,42.128,59.494,84.51
28,30,31,41.359337979084,41.07432965491145,60.0,19.512,83.922,42.128,59.494,84.51
13,26,31,12.598065769093878,4.733285208790774e-09,18.75,7.143,43.922,300.0,11.864,76.863
29,21,31,20.07815508570188,2.0935478786322207e-08,0.0,34.694,90.392,14.545,15.493,58.235
10,5,31,75.1094112434456,8.240527863755576e-12,38.4,14.451,33.922,359.0,85.714,72.549
27,6,31,72.3404595950603,59.41627624939142,45.517,22.835,75.098,357.474,85.586,78.235
8,5,31,78.23727220264365,9.709930925583904e-16,50.526,13.103,28.431,359.0,85.714,72.549
30,29,31,41.006833517812815,20.527803673386426,42.128,59.494,84.51,0.0,34.694,90.392
6,25,31,73.44199503824463,3.471419997724006,357.474,85.586,78.235,47.368,21.839,65.882
12,29,32,24.816591969625716,2.964584318120185e-22,31.2,12.563,39.02,0.0,34.694,90.392
31,20,32,47.46455031832103,7.209143192874631e-05,60.0,34.694,90.392,266.4,13.812,64.51
27,14,32,10.752175637013016,1.6375541716330084e-07,45.517,22.835,75.098,40.714,12.174,45.098
29,30,32,41.006833517812815,20.527803673386426,0.0,34.694,90.392,42.128,59.494,84.51
25,6,32,73.44199503824463,3.471419997724006,47.368,21.839,65.882,357.474,85.586,78.235
12,6,32,75.46039817068268,3.3144927887526232e-12,31.2,12.563,39.02,357.474,85.586,78.235
8,27,32,9.848714121706367,1.1944607096609299e-18,50.526,13.103,28.431,45.517,22.835,75.098
15,5,32,72.86742296231586,6.9428822920513655e-06,34.054,16.444,44.118,359.0,85.714,72.549
5,18,32,73.97319727051534,0.12697689331827677,359.0,85.714,72.549,30.909,14.286,54.706
6,12,32,75.46039817068268,3.3144927887526232e-12,357.474,85.586,78.235,31.2,12.563,39.02
1,8,32,34.66850730213751,0.0031555151504050684,335.604,35.686,50.0,50.526,13.103,28.431
2,12,32,34.95823598733539,0.013707471518204976,342.273,41.905,58.824,31.2,12.563,39.02
6,26,32,79.83608839496657,76.88631926460603,357.474,85.586,78.235,300.0,11.864,76.863
6,21,32,70.92157492549676,0.023791537899492034,357.474,85.586,78.235,14.545,15.493,58.235
26,18,33,18.714218397048896,0.0010185559368761725,300.0,11.864,76.863,30.909,14.286,54.706
27,12,33,11.10555487601183,5.4928089073177916e-11,45.517,22.835,75.098,31.2,12.563,39.02
18,27,33,9.704444924860612,0.002371839985705736,30.909,14.286,54.706,45.517,22.835,75.098
7,32,33,65.95699999999998,0.07390075715184667,348.387,65.957,81.569,0.0,0.0,100.0
6,27,33,72.3404595950603,59.41627624939142,357.474,85.586,78.235,45.517,22.835,75.098
26,19,34,19.644182879417514,0.00480118737348468,300.0,11.864,76.863,60.0,10.811,56.471
19,26,34,19.644182879417514,0.00480118737348468,60.0,10.811,56.471,300.0,11.864,76.863
16,19,34,13.258360882349923,7.567689958016209,320.0,6.024,51.176,60.0,10.811,56.471
32,2,34,41.905,7.864326760884933e-14,0.0,0.0,100.0,342.273,41.905,58.824
22,27,34,5.286849880870245,0.005122667409578357,35.714,18.919,56.471,45.517,22.835,75.098
17,9,34,13.699147584243075,0.03553039011156782,42.162,14.625,50.392,336.0,2.959,33.137
17,21,34,7.237740540516576,2.1150027181006137,42.162,14.625,50.392,14.545,15.493,58.235
18,2,34,34.18900693313407,24.355207272530425,30.909,14.286,54.706,342.273,41.905,58.824
15,25,34,6.957762107942791,0.000534822290481345,34.054,16.444,44.118,47.368,21.839,65.882
6,17,34,75.88858025844098,1.4014938456081901e-05,357.474,85.586,78.235,42.162,14.625,50.392
2,29,34,13.786291331442387,3.045249942162711e-08,342.273,41.905,58.824,0.0,34.694,90.392
18,17,35,2.8545329617992237,1.9673674389534244,30.909,14.286,54.706,42.162,14.625,50.392
24,19,35,12.599785357677813,0.48918197520846696,332.727,7.006,69.216,60.0,10.811,56.471
28,26,35,27.44017142803594,10.129160378901718,60.0,19.512,83.922,300.0,11.864,76.863
27,28,35,6.273772380063835,1.3219637351366766,45.517,22.835,75.098,60.0,19.512,83.922
30,23,35,37.59342066713914,6.989035736965738e-05,42.128,59.494,84.51,43.043,21.905,58.824
32,3,35,49.714000000000006,2.94627158210991e-09,0.0,0.0,100.0,346.897,49.714,65.686
19,1,35,36.26319729556121,15.694754658895857,60.0,10.811,56.471,335.604,35.686,50.0
23,1,35,33.96311975481573,7.156461842741197,43.043,21.905,58.824,335.604,35.686,50.0
27,4,35,60.524545358660795,14.605727863091799,45.517,22.835,75.098,359.524,74.118,66.667
6,28,35,78.5164195402983,41.11892134969077,357.474,85.586,78.235,60.0,19.512,83.922
26,28,36,27.44017142803594,10.129160378901718,300.0,11.864,76.863,60.0,19.512,83.922
21,28,36,14.0229709279816,2.6043492880471752e-05,14.545,15.493,58.235,60.0,19.512,83.922
28,17,36,7.16376998747841,1.2300861577868329e-09,60.0,19.512,83.922,42.162,14.625,50.392
17,12,36,3.3101114941335306,0.24920839442314027,42.162,14.625,50.392,31.2,12.563,39.02
18,30,36,45.5658475538484,8.773061293405328e-07,30.909,14.286,54.706,42.128,59.494,84.51
25,15,36,6.957762107942791,0.000534822290481345,47.368,21.839,65.882,34.054,16.444,44.118
14,12,36,2.087745179799612,0.9972467394402418,40.714,12.174,45.098,31.2,12.563,39.02
15,1,36,30.492570733435976,15.264419410509204,34.054,16.444,44.118,335.604,35.686,50.0
3,10,36,42.26016875154508,7.282628314812314e-08,346.897,49.714,65.686,38.4,14.451,33.922
29,12,37,24.816591969625716,2.964584318120185e-22,0.0,34.694,90.392,31.2,12.563,39.02
19,30,37,49.316420923895485,7.315952553300482e-06,60.0,10.811,56.471,42.128,59.494,84.51
11,31,37,37.234935177364136,1.3168059429733255e-22,310.0,6.122,38.431,60.0,34.694,90.392
21,21,37,0.0,0.0,14.545,15.493,58.235,14.545,15.493,58.235
25,9,37,21.080936250658937,1.024648247791891e-08,47.368,21.839,65.882,336.0,2.959,33.137
28,1,37,38.9643043627416,3.942717124787548e-09,60.0,19.512,83.922,335.604,35.686,50.0
1,28,37,38.9643043627416,3.942717124787548e-09,335.604,35.686,50.0,60.0,19.512,83.922
2,3,37,8.633754394074776,3.3667186321852856,342.273,41.905,58.824,346.897,49.714,65.686
27,8,38,9.848714121706367,1.1944607096609299e-18,45.517,22.835,75.098,50.526,13.103,28.431
21,12,38,4.991582490793576,0.003099323218033911,14.545,15.493,58.235,31.2,12.563,39.02
21,29,39,20.07815508570188,2.0935478786322207e-08,14.545,15.493,58.235,0.0,34.694,90.392
27,9,39,21.975083720084793,1.1180545156076975e-14,45.517,22.835,75.098,336.0,2.959,33.137
25,28,39,5.1033042030128275,0.007605042330759361,47.368,21.839,65.882,60.0,19.512,83.922
28,29,39,30.12378548589138,13.040984800753574,60.0,19.512,83.922,0.0,34.694,90.392
17,22,39,4.683910700413685,2.236805117094982,42.162,14.625,50.392,35.714,18.919,56.471
29,28,39,30.12378548589138,13.040984800753574,0.0,34.694,90.392,60.0,19.512,83.922
13,25,39,15.940127932197473,0.001032272805118642,18.75,7.143,43.922,47.368,21.839,65.882
13,30,39,53.01321123845191,2.602395794226933e-13,18.75,7.143,43.922,42.128,59.494,84.51
9,27,39,21.975083720084793,1.1180545156076975e-14,336.0,2.959,33.137,45.517,22.835,75.098
8,12,39,4.340875126146275,0.4609514987776853,50.526,13.103,28.431,31.2,12.563,39.02
30,22,39,40.74826689331266,6.044890964020762e-06,42.128,59.494,84.51,35.714,18.919,56.471
28,25,39,5.1033042030128275,0.007605042330759361,60.0,19.512,83.922,47.368,21.839,65.882
17,6,39,75.88858025844098,1.4014938456081901e-05,42.162,14.625,50.392,357.474,85.586,78.235
1,19,39,36.26319729556121,15.694754658895857,335.604,35.686,50.0,60.0,10.811,56.471
1,15,39,30.492570733435976,15.264419410509204,335.604,35.686,50.0,34.054,16.444,44.118
1,7,39,32.14044477030763,7.090534479591848e-08,335.604,35.686,50.0,348.387,65.957,81.569
24,31,40,35.066064447748865,0.00446616275967658,332.727,7.006,69.216,60.0,34.694,90.392
17,15,40,2.848985661002157,1.2965430140629497,42.162,14.625,50.392,34.054,16.444,44.118
27,18,40,9.704444924860612,0.002371839985705736,45.517,22.835,75.098,30.909,14.286,54.706
17,28,40,7.16376998747841,1.2300861577868329e-09,42.162,14.625,50.392,60.0,19.512,83.922
21,8,40,9.119972895128868,1.7559221543856453e-07,14.545,15.493,58.235,50.526,13.103,28.431
14,6,40,77.16933430845087,2.2377424393627495e-08,40.714,12.174,45.098,357.474,85.586,78.235
15,29,40,22.994242277455207,5.7898941084402075e-18,34.054,16.444,44.118,0.0,34.694,90.392
29,2,40,13.786291331442387,3.045249942162711e-08,0.0,34.694,90.392,342.273,41.905,58.824
2,10,40,35.914171990283435,0.00014759181526882996,342.273,41.905,58.824,38.4,14.451,33.922
14,1,40,32.496210293844285,20.096213137449435,40.714,12.174,45.098,335.604,35.686,50.0
5,10,40,75.1094112434456,8.240527863755576e-12,359.0,85.714,72.549,38.4,14.451,33.922
10,24,41,13.209920617853355,2.0006863950579332e-10,38.4,14.451,33.922,332.727,7.006,69.216
25,13,41,15.940127932197473,0.001032272805118642,47.368,21.839,65.882,18.75,7.143,43.922
19,16,41,13.258360882349923,7.567689958016209,60.0,10.811,56.471,320.0,6.024,51.176
28,21,41,14.0229709279816,2.6043492880471752e-05,60.0,19.512,83.922,14.545,15.493,58.235
26,10,41,19.9919181878099,1.9261339826371688e-15,300.0,11.864,76.863,38.4,14.451,33.922
14,4,41,65.44959856602117,0.0059571990816655465,40.714,12.174,45.098,359.524,74.118,66.667
29,15,41,22.994242277455207,5.7898941084402075e-18,0.0,34.694,90.392,34.054,16.444,44.118
