Order1,Order2,Count,Norm,Norm_with_weight
7,21,14,24.25006891283638,7.767502242470967
3,19,14,22.467608998631786,11.112976538375005
21,2,14,11.200962988151046,5.9683502905065255
2,27,14,24.170439378775395,5.536150827039435
7,14,14,23.36963477483148,10.592402200873098
1,27,14,24.330691364182197,1.7345444372789272
3,22,14,28.757362248809397,17.21206979913949
20,10,15,21.386213997837284,0.2480007857516833
11,12,15,12.044126681403862,1.6816481271384751
24,12,15,12.967564140809506,4.044139486714673
11,29,15,16.22572450522133,1.03834089706277
9,11,15,12.38394417645233,3.995635156190112
23,5,15,11.12476086161928,3.825111724084375
24,17,15,16.694150485723313,1.1265348317777253
8,3,15,15.566423439890738,4.306845670124647
22,7,15,13.060613300145366,4.632368556524131
5,14,15,27.71359171776994,7.115449187734469
1,26,15,22.939054945599004,9.501903918976344
5,9,15,32.920514322416096,10.884904896015929
20,15,15,25.53291736587631,0.5737279163930905
24,23,16,13.936597498688595,4.726681069562887
11,9,16,15.605989598053828,2.962869010989283
28,2,16,21.2798715942018,7.283457680190585
8,16,16,7.885981283157532,3.5616613879795134
15,11,16,11.77074823732568,2.9195250670223283
21,5,16,10.86726716216148,6.548954212610437
29,20,16,18.688613067915405,5.300508284039263
12,2,16,21.32463168294937,9.073871005893862
24,8,16,16.438545915739166,6.5411206895287854
8,26,16,11.336953379695668,4.463130099839908
28,5,16,9.59234990264084,2.965941708053342
27,2,16,16.632275856425657,3.934957133627144
1,11,16,23.9829179281441,5.301078559830438
16,15,16,17.850796585859364,3.7962468386563866
3,21,16,27.18486350346808,15.063625476855306
27,1,16,7.380046028364613,2.2673331774750123
2,25,16,26.97233416276064,11.41666656184082
2,30,16,28.31576805635205,11.46778580486649
30,3,16,19.12668277523081,2.750646798497343
8,20,16,10.607021195114338,3.434726149061328
7,15,16,24.314510411777537,7.692853118026496
27,26,17,11.147214894455242,2.9979132191582183
20,19,17,23.710132422182955,0.3146883450798571
24,13,17,10.945483631327717,2.491540143056259
20,22,17,24.236339813433283,0.2044677059270342
19,20,17,9.689228641359916,2.6126656429962765
22,11,17,17.14204029267608,3.604062458607069
9,20,17,22.46355220267538,11.872732213763566
30,30,17,12.636110339316811,3.195201689453227
22,2,17,14.100238648184687,1.898177288648828
28,3,17,15.508315071694897,4.516315291424965
14,2,17,11.8945031384435,2.365682751616262
14,7,17,17.81590976820024,5.927413717902305
14,5,17,18.83408448103496,9.4173407286267
29,5,17,15.963238975935596,2.522399454905435
6,16,17,28.194339021772283,10.924461584205758
5,13,17,31.002854725734405,9.76594859790243
2,15,17,33.90942024031357,11.071797298133536
5,19,17,31.433151628873173,4.867880198301174
3,13,17,29.34445216839302,17.489003430982397
3,4,17,26.129143436655596,10.010278131742195
30,5,17,14.184481113465598,4.860165869779161
5,25,17,26.773367366560997,7.520860363010099
24,14,18,11.239393989819815,3.804375532898928
9,16,18,12.969390733922992,1.5690298959763238
11,22,18,16.70068116195195,1.119975887916488
12,25,18,9.417290621766442,4.218014960616157
18,20,18,11.74639048107402,3.9265169850515695
12,11,18,16.032934534964724,4.510064599753727
30,28,18,10.628187242908313,1.197920915476458
11,23,18,13.794465865002053,1.4508813395877151
24,15,18,11.0811345187468,2.002822478290764
27,30,18,10.192538370393295,3.510321826566879
23,7,18,24.278593982563123,5.54068668920989
15,3,18,14.01633257361978,2.7517411337494013
13,5,18,18.049234563243807,2.54885493327642
5,28,18,34.58855731708092,12.899269717685623
7,13,18,23.755456711861694,7.810714933587586
5,21,18,43.856374190798334,7.86187656396891
7,22,18,21.518241974918208,6.7312814726936985
3,8,18,21.968095691783205,12.165859073758767
3,9,18,24.89712346758776,12.093302625228183
4,16,18,34.746465789656696,4.319435966157354
3,30,18,24.437888057745987,14.34324603471346
9,7,18,19.16348175214912,4.975667510941879
19,24,19,8.022016855106028,2.757278062645046
23,20,19,10.1544904799444,1.183479437429756
21,30,19,11.688705361437174,5.309722471392146
11,18,19,14.805376015287964,1.21708046092561
30,27,19,11.226197430993382,1.944045974895588
30,17,19,14.201063515966558,3.275531893578114
16,9,19,14.693880995850789,2.218989001875849
22,16,19,10.952333821777342,3.9377140521331913
16,4,19,22.455842785732848,0.849239659405364
19,3,19,11.091581786271115,3.149782372712594
25,1,19,18.108618600970477,5.603670195980483
23,3,19,21.52200226927197,3.913790062087126
7,3,19,21.746618551294446,8.343266688700563
1,12,19,30.787604624175867,11.892975795153491
7,18,19,23.264836081103237,10.972311178536248
24,9,20,11.868346576005289,4.590049431999839
25,17,20,14.356685756361042,4.174056976916663
19,11,20,7.648809997427913,2.6852858759683658
24,22,20,12.511767096580185,1.4705520831018786
16,18,20,16.205691768593102,1.30153882367941
25,21,20,12.894510755683308,4.0593328261631445
12,30,20,12.160422625723347,4.196314192080538
26,15,20,17.50413772880225,0.5997410580430604
13,20,20,10.72664004444222,5.317329247418946
20,18,20,23.5458280242406,0.211645358898963
17,1,20,16.714309125351136,1.8773468266801576
5,30,20,27.70361850832547,6.245351528303834
3,14,20,23.608189103099026,8.775256266924808
13,7,20,17.788370835118876,2.791165623010454
2,7,20,25.23852540496369,8.86647198376315
2,21,20,29.769462900300084,11.00758107448193
2,19,20,27.75493572572088,14.82816069862269
2,22,20,22.92049662818273,7.7694169071986225
8,2,20,16.237887710870474,3.4629019764250133
11,19,21,14.328281112355036,2.9768292486036665
14,11,21,9.585738881004763,4.410504683684334
27,27,21,17.82373381702018,3.7556108205585454
14,24,21,9.109855361927767,2.6578061948395044
14,20,21,9.824510241680864,2.551143348603576
12,26,21,8.011265441771757,4.664737993652556
8,17,21,9.05961413006261,6.354850307464663
16,8,21,15.183517052796246,1.3838014802974634
15,30,21,8.152528103320247,3.352736007932569
15,7,21,17.387437512625883,8.706731079027133
1,25,21,29.61691618568413,2.7996825407945125
5,23,21,21.06650147889096,8.95328128962144
2,13,21,29.08067035864919,14.425407081414088
15,2,21,12.81256004582634,5.644057930092278
21,3,21,16.405646642074746,7.164555637342967
2,8,21,22.100330146704408,7.838992722550087
18,7,21,17.4735026725384,4.382225752105703
7,2,21,20.54435286908375,11.617227621236015
7,9,21,21.627604793723545,7.871175238803297
22,3,21,13.576825101351488,1.9919643045471929
28,11,22,12.342764273503557,6.411273850623661
23,11,22,14.506350601544671,5.073383379456375
17,25,22,17.270266803204777,3.317225598075764
13,24,22,11.49415372795288,3.1961920875733143
25,29,22,16.707645405396768,3.7025265911252654
21,1,22,15.037211544836463,6.9278857794407465
25,30,22,19.867527655391044,6.933492540621962
17,30,22,9.74251542798104,3.4737180653118616
9,2,22,18.67169193090643,6.753004308939135
3,18,22,25.47042833759617,10.540608053894672
1,17,22,20.89177128219652,6.011712385838407
1,30,22,34.070888381908006,6.237413050062873
4,3,22,36.00773182784344,4.27237599359975
5,22,22,38.37337411020562,6.287130185401864
7,1,22,21.081214739681112,11.201537926676933
25,27,23,15.668927359975513,4.77899456096352
16,22,23,16.059805407082713,2.305239814847168
26,9,23,16.357660918321955,0.8630469004561796
10,7,23,18.441051253946792,4.015401101554664
9,3,23,16.19096745145082,8.24241468874784
26,1,23,19.53801384570102,1.8960921936789976
8,30,23,11.695823758474772,3.490706801748
4,26,23,37.20864671426295,4.170209999176814
1,4,23,26.897465617932248,4.642835125370698
3,7,23,23.067220277776364,14.810017278198586
27,17,24,8.824078164024366,3.0251341395538525
21,27,24,14.59828057597098,5.55243104644638
27,21,24,11.197863993898627,2.287640290077864
26,6,24,20.805458297562694,2.704245511759467
8,24,24,12.174650832739095,3.4216095258668524
4,2,24,43.37890310651762,2.2498915753177338
5,8,24,32.188463404750586,6.863110801610088
2,4,24,22.616664724032063,7.031056159298596
4,1,24,38.88107619667552,4.385317754757754
23,24,25,12.558542183099922,3.5617453153657728
16,14,25,18.00008812805955,2.6409554380844598
26,23,25,14.583447414511683,1.6980888278799826
11,13,25,16.090617973433183,1.5189155432692871
16,23,25,17.17653060544947,1.9607798868564317
12,17,25,12.742998469065908,3.317465120137096
30,25,25,16.02216822404132,4.679066725150985
19,2,25,15.95817907771288,4.870233886324425
30,21,25,16.785120023402616,1.3132900196346955
18,3,25,11.365318044769792,3.7564860580470953
5,29,25,23.84436748295243,2.966959413515028
3,2,25,24.27860080439549,14.235067962254693
18,24,26,10.107825933254004,2.684665082169762
16,13,26,15.544741992061232,1.8763655745043777
11,14,26,17.433140033093075,3.291243702806002
18,11,26,9.207908519787996,3.953531088386685
12,15,26,9.697882465053238,2.9611804797696952
25,25,26,12.544214264984683,2.165778943318621
21,17,26,13.563617886725448,5.498515124496143
29,27,26,15.45462693811744,3.614166021594712
30,8,26,14.0963386415995,5.167074475949698
5,15,26,22.907854987941707,5.532470041860928
17,27,27,9.938645399449372,2.5525788143168597
30,14,27,12.273197003817884,2.39942060860482
14,26,27,7.491035927041669,2.527682966583988
13,16,27,10.688144191732825,3.176215052366408
14,16,27,8.336771580984303,2.625786303884333
29,17,27,10.671941080933356,2.899516479759364
29,26,27,11.662690310345615,3.727212802465236
30,1,27,16.820687682653535,4.1733479727282194
12,1,27,11.61452308549613,2.762016458473792
23,2,27,15.144364720079135,2.5723320885149765
2,14,27,30.830229836788188,14.68849322965065
2,23,27,26.8235089415246,12.547981612583907
7,10,27,21.333312790778457,9.787539814086635
30,15,27,10.373168549616803,3.697206919891091
26,14,28,19.946757612819933,0.6804161735676788
17,8,28,10.917031629480928,2.7524476100876
15,27,28,10.487291499947888,5.621288412101244
24,10,28,17.16884242702881,4.711152712819128
30,9,28,14.089038102203832,2.414932036641526
17,29,28,12.919395847788968,7.050688701799169
15,12,28,14.646801101555749,5.163186622812234
29,25,28,15.832393424808396,5.911774548722536
15,17,28,12.914852284235591,5.312180471887871
13,2,28,12.815067785647974,6.425052187159325
8,1,28,16.403519252762717,5.811954553727296
9,30,28,13.493030418614069,2.5056750711738336
4,27,28,38.9985569182659,4.119604518630775
10,20,29,11.933710122564552,2.3734641733098
12,21,29,7.858172346951588,3.525542273015995
9,26,29,16.168703488730134,4.720930703309512
23,16,29,16.535822071716048,5.062416158672113
13,11,29,10.038105979444294,4.212289695517327
18,26,29,6.8838252000310485,3.0105358255372066
22,5,29,13.385292431424562,3.428016992108561
12,27,29,10.956556593577178,2.5941575054911032
27,29,29,15.670928938895738,4.794456168124207
15,21,29,12.759282414575848,4.405940273397063
13,3,29,16.184206734652825,7.767131691961587
3,23,29,27.679762026089644,17.935456063227655
2,28,29,25.36114595042421,8.914576138096661
2,18,29,25.738127879184965,7.530756657845659
1,21,29,29.795010881183025,3.7753969835472634
22,26,30,14.11390357015386,3.360732802133995
12,12,30,10.842274232005291,3.706035941739794
25,12,30,16.35831275817575,6.705769727615921
23,26,30,12.07510925028731,1.9506412608031096
20,14,30,25.40998075657645,0.2531854118495713
25,8,30,11.719404839793642,4.359718634167889
24,18,30,13.444776527463212,2.075590342341635
21,25,30,12.91114182678108,4.326823754414935
18,16,30,8.935758108952967,2.907763195881863
26,22,30,16.77016356319232,1.7821896575160363
17,17,30,13.195155363503208,3.2692159847885467
12,4,30,15.237534746242932,3.776892146864959
26,8,30,18.50933007415091,1.2454565655081156
29,7,30,19.71032861852052,6.665920929720312
18,5,30,15.395116425210018,2.7835462405443696
7,29,30,22.961267206015624,7.110525556845848
1,14,30,29.19351270038221,4.457222730360261
2,32,30,28.285297392044352,9.898213334868071
15,26,31,13.483747881472429,5.327002515070012
14,30,31,14.03414758120534,3.1180845742663594
28,30,31,8.359454916426696,3.909527087532507
13,26,31,10.5640007507119,2.918944931313441
29,21,31,14.917709082146306,5.2063611350118695
10,5,31,13.05375968947694,5.005426773303583
27,6,31,16.17128245871128,4.925915915107179
8,5,31,21.94179480793842,5.2106874085745245
30,29,31,21.3542775853919,5.09399197378004
6,25,31,28.662629967576255,10.867030326607871
12,29,32,17.935169795875233,4.948222895735668
31,20,32,8.759846123076294,3.194399010100064
27,14,32,10.878997756408816,3.0772447691192
29,30,32,17.399595867479242,4.231022732406238
25,6,32,18.879143089762312,8.284136793322373
12,6,32,19.60480006878704,3.707206388911254
8,27,32,10.666934188887584,3.3209752124527663
15,5,32,13.915681965235416,5.506491745367914
5,18,32,28.77534759985,6.950681259182173
6,12,32,26.82997363756287,15.053291645283036
1,8,32,27.562566403742224,5.720237239692065
2,12,32,27.92601450346581,9.083596881704722
6,26,32,25.826834396453773,13.26328388055899
6,21,32,25.40700522933745,13.32829032019476
26,18,33,15.673426429067945,1.9143256902054049
27,12,33,8.988107185637991,2.562855160634803
18,27,33,13.50852726112809,2.871449030986493
7,32,33,22.19797785806208,7.355637517340648
6,27,33,26.65942249391118,11.82732870164432
26,19,34,17.6421133176099,1.0922996705059227
19,26,34,12.684479775788695,2.3355953519106727
16,19,34,16.064620059155793,1.6252468076478113
32,2,34,15.41305321091404,3.1099822507952384
22,27,34,16.495442122268198,6.866204417121883
17,9,34,9.629798680307054,2.679594365012681
17,21,34,11.527234423935008,3.0443267974147687
18,2,34,11.973054635168385,4.45887821572933
15,25,34,13.73549169652255,3.7254259979872897
6,17,34,28.3890054133792,10.055431898032488
2,29,34,24.17577075581828,7.594724141007911
18,17,35,10.760314794796916,3.8367124364880834
24,19,35,15.074923132206754,3.1862678851174144
28,26,35,11.5100816285311,3.606353607048176
27,28,35,8.871619541547652,3.782351032728695
30,23,35,13.67243126404058,3.230989321559297
32,3,35,19.403417387000207,7.82069754454364
19,1,35,12.968575370684375,5.79507326356917
23,1,35,18.114270276202447,3.0754441319153454
27,4,35,13.234890090302796,5.783342468371563
6,28,35,29.314598762157683,12.956926596637448
26,28,36,16.440831107277,0.9777112702088148
21,28,36,11.378775285831418,6.592241985601524
28,17,36,8.92293788013629,2.9703034724757917
17,12,36,13.873392078396344,4.577097042248786
18,30,36,12.774626569712218,3.604976859833681
25,15,36,16.95913624492521,5.284783115213889
14,12,36,7.792647514531982,3.3285621738252757
15,1,36,17.843674810527663,7.116856817784038
3,10,36,28.874382012594992,12.685646668351955
29,12,37,12.21117116850926,4.993837246151635
19,30,37,11.455839236339312,4.211636607036049
11,31,37,16.35359086010747,2.944055370620976
21,21,37,10.89260306970054,5.227025095018006
25,9,37,14.687331627778969,4.00948150626892
28,1,37,12.551840393963069,5.259854985957815
1,28,37,31.10003832279125,3.6692605757798216
2,3,37,30.613166748548014,9.150153825321915
27,8,38,8.621883578669596,3.405425161188389
21,12,38,10.885204397639328,5.327232968784737
21,29,39,12.908821164427032,5.4495474559020245
27,9,39,9.431589493839809,2.3797601668556205
25,28,39,12.063286663724694,3.082687246886946
28,29,39,15.606206042181457,5.901753965818226
17,22,39,8.172272464643255,3.384715692870328
29,28,39,15.017789071507115,5.002202516181664
13,25,39,12.314941861828617,4.097551668666139
13,30,39,10.366296551159488,3.4765122409472635
9,27,39,11.788690122680311,1.9353124341619603
8,12,39,9.955057036924616,3.271501456685311
30,22,39,14.121624218027645,3.7743788359173664
28,25,39,12.016293073772056,4.508615111760545
17,6,39,17.855489057202362,7.342350486971966
1,19,39,31.010800265551733,4.8143847808249145
1,15,39,21.822202301353364,4.098505327458428
1,7,39,30.242432725921592,4.729088833164557
24,31,40,11.983164552112708,1.8218317889611229
17,15,40,12.851873131286249,2.762860877692612
27,18,40,10.84821408838187,3.28031721452045
17,28,40,11.447968077026406,3.462288081457114
21,8,40,11.838658033767052,6.4590788097250895
14,6,40,14.589051739411335,3.71076217943655
15,29,40,16.91047820842858,3.975395779817627
29,2,40,18.84991012907549,5.849662238460905
2,10,40,26.56308125906785,11.77809206190823
14,1,40,12.247736330188465,4.731862728716471
5,10,40,35.289973202658864,8.332159027735761
10,24,41,10.367032193363144,2.9501076462991787
25,13,41,11.329732486202312,3.1494766536356416
19,16,41,7.986196501873882,3.955953226798159
28,21,41,12.257980710545638,4.187826064487904
26,10,41,17.12735581989441,1.0249332801148086
14,4,41,17.07257990065457,4.982847336023742
29,15,41,15.73575172179071,3.2787829912472617
10,2,41,14.306576118267436,4.546605544702874
6,7,41,25.403409047420727,12.861626450503604
16,10,42,17.544739488661943,1.379170348890834
27,22,42,9.412751070560814,3.833153175178141
8,21,42,11.119662231675882,4.567554598322169
9,21,42,12.498537962215128,1.9006695371599185
10,16,42,12.233196064868046,3.577254892603059
22,12,42,15.888829935003765,5.190470687811572
27,15,42,10.840512155510911,4.476504498488265
21,15,42,13.25761613544981,5.0148427914409
8,6,42,16.68956677057028,4.164637471098733
1,22,42,33.364499880621814,5.259466491720492
3,3,42,22.812996019028315,12.498877394690904
12,8,43,9.590911672580694,4.185437867579133
18,25,43,8.650533559521266,4.521215547658156
9,29,43,13.119480518020032,3.901621282392162
9,25,43,12.46058957003175,3.4580259593454468
20,31,43,26.48335184494816,0.1314903172994536
14,27,43,9.748151121417356,3.371384128711661
21,9,43,11.844399049951306,6.225021441721836
28,8,43,10.384239394105146,2.6645193380826098
28,6,43,13.914434194831252,5.259898141239356
10,3,43,16.10822989144474,4.123155418191109
3,32,43,27.686043555452887,12.46641507580832
5,31,43,33.827254340970526,9.311836344693598
6,5,43,27.697642591272345,12.381663883242371
12,28,44,8.535466816098197,3.4273558571709284
11,10,44,17.990806614308056,1.101247809687832
22,30,44,9.676249764245108,3.637889110104112
8,25,44,12.295007322709928,4.64334406621031
22,17,44,9.872553579956897,2.819648166133074
17,4,44,18.20265097959324,8.135362666027483
29,3,44,19.21852612004888,9.498422316911952
4,12,44,35.56246293049683,2.2430782864116594
4,19,44,36.264922013998586,1.7463829017646797
31,16,45,13.270972389438102,4.276291433244642
26,13,45,15.79851640184522,1.2371405211440916
10,11,45,10.431505850453904,2.686800711671021
13,27,45,10.205324562872272,2.771225621212814
13,1,45,18.21653457924585,5.772053286214092
32,7,45,20.634776362629363,2.225501736706968
22,1,45,13.890850848568354,3.6858735131018463
1,23,45,36.41669901299307,3.941198865732833
6,22,45,25.15251022405233,10.438736825269926
4,7,45,34.325291046355964,5.290301864311114
2,9,45,30.275789950686583,8.574052821072833
18,12,46,9.603311103440475,3.3829947052898204
30,18,46,19.31480543112934,5.980414977767338
